# E(eV) abs(cm^-1) abs**2
5.251827571394517946e+00 1.075636046426624293e+06 1.156992904372299072e+12
5.265433265323004264e+00 1.072303836329998914e+06 1.149835517408033203e+12
5.279038959251490581e+00 1.069298092786178226e+06 1.143398411236158203e+12
5.292644653179976899e+00 1.065784686587212142e+06 1.135896998163802002e+12
5.306250347108463217e+00 1.062194626318742055e+06 1.128257424180412109e+12
5.319856041036949534e+00 1.058880556371698622e+06 1.121228032662038086e+12
5.333461734965435852e+00 1.056122402290121187e+06 1.115394528619056641e+12
5.347067428893921281e+00 1.054438298070254968e+06 1.111840124437295898e+12
5.360673122822407599e+00 1.053716707604419673e+06 1.110318899884697998e+12
5.374278816750893917e+00 1.053403330508243525e+06 1.109658576725859863e+12
5.387884510679380234e+00 1.054039271853314945e+06 1.110998786609066406e+12
5.401490204607866552e+00 1.056255691913280636e+06 1.115676086699203125e+12
5.415095898536352870e+00 1.057311062213176396e+06 1.117906682278355469e+12
5.428701592464839187e+00 1.057330404201466357e+06 1.117947583648836182e+12
5.442307286393325505e+00 1.057510713963246904e+06 1.118328910147056152e+12
5.455912980321811823e+00 1.056684207776234252e+06 1.116581514963687744e+12
5.469518674250298140e+00 1.054862341499704169e+06 1.112734559514238525e+12
5.483124368178784458e+00 1.053371700982875889e+06 1.109591940431557373e+12
5.496730062107270776e+00 1.051426207464032574e+06 1.105497069742198975e+12
5.510335756035757093e+00 1.049040560379794333e+06 1.100486097321952881e+12
5.523941449964243411e+00 1.047519920254567405e+06 1.097297983330135254e+12
5.537547143892729729e+00 1.046472467504332075e+06 1.095104625244605347e+12
5.551152837821216046e+00 1.044851756215516012e+06 1.091715192466648071e+12
5.564758531749702364e+00 1.042314391514690709e+06 1.086419290758639893e+12
5.578364225678188681e+00 1.039849506524198223e+06 1.081286996218618530e+12
5.591969919606674999e+00 1.038119574242805364e+06 1.077692250426063477e+12
5.605575613535161317e+00 1.037161012315813801e+06 1.075702965467963623e+12
5.619181307463647634e+00 1.036579479933969793e+06 1.074497018220179321e+12
5.632787001392133952e+00 1.036526657619614271e+06 1.074387511956089111e+12
5.646392695320620270e+00 1.036421242922747973e+06 1.074168992781533813e+12
5.659998389249106587e+00 1.034991600459446432e+06 1.071207613021606445e+12
5.673604083177592905e+00 1.032342810163556831e+06 1.065731677696389526e+12
5.687209777106079223e+00 1.028827703259846545e+06 1.058486442994930908e+12
5.700815471034565540e+00 1.023543079185320414e+06 1.047640434948167114e+12
5.714421164963051858e+00 1.016825925806820858e+06 1.033934963392898315e+12
5.728026858891538176e+00 1.009337264181814739e+06 1.018761712866030518e+12
5.741632552820024493e+00 1.003398642823969014e+06 1.006808836420982910e+12
5.755238246748510811e+00 9.989902072743561585e+05 9.979814342300610352e+11
5.768843940676997128e+00 9.946622528326539323e+05 9.893529972101303711e+11
5.782449634605483446e+00 9.907987244025672553e+05 9.816821122777543945e+11
5.796055328533969764e+00 9.873577507590124151e+05 9.748753279838961182e+11
5.809661022462456081e+00 9.840197176630432950e+05 9.682948047496553955e+11
5.823266716390942399e+00 9.803077380153025733e+05 9.610032612126790771e+11
5.836872410319428717e+00 9.765010531354675768e+05 9.535543067746772461e+11
5.850478104247915034e+00 9.738646617144771153e+05 9.484123793362529297e+11
5.864083798176401352e+00 9.726793540603173897e+05 9.461051258151962891e+11
5.877689492104887670e+00 9.707100565605765441e+05 9.422780139078377686e+11
5.891295186033373987e+00 9.670466705532782944e+05 9.351792630281807861e+11
5.904900879961860305e+00 9.627644781199304853e+05 9.269154403295421143e+11
5.918506573890346623e+00 9.591062936159477104e+05 9.198848824537204590e+11
5.932112267818832940e+00 9.554783942481975537e+05 9.129389618751140137e+11
5.945717961747319258e+00 9.527004044469906949e+05 9.076380606334595947e+11
5.959323655675805576e+00 9.506203215401322814e+05 9.036789957250644531e+11
5.972929349604291893e+00 9.473657026562184328e+05 8.975017745693104248e+11
5.986535043532778211e+00 9.428431837759091286e+05 8.889532691926927490e+11
6.000140737461264528e+00 9.378262094323011115e+05 8.795179990981583252e+11
6.013746431389750846e+00 9.334471262796131196e+05 8.713235375596679688e+11
6.027352125318237164e+00 9.293624081417385023e+05 8.637144856670113525e+11
6.040957819246723481e+00 9.254498655556337908e+05 8.564574536569406738e+11
6.054563513175209799e+00 9.218354542206609622e+05 8.497806046582122803e+11
6.068169207103696117e+00 9.183298054795156932e+05 8.433296316320451660e+11
6.081774901032182434e+00 9.147677085533300415e+05 8.367999606119101562e+11
6.095380594960668752e+00 9.112221307720588520e+05 8.303257716087711182e+11
6.108986288889155070e+00 9.074989867208636133e+05 8.235544108993941650e+11
6.122591982817641387e+00 9.024242869597688550e+05 8.143695936948472900e+11
6.136197676746127705e+00 8.965319367422763025e+05 8.037695135988569336e+11
6.149803370674614023e+00 8.912493349836777197e+05 7.943253771088477783e+11
6.163409064603100340e+00 8.857195774505903246e+05 7.844991698792523193e+11
6.177014758531586658e+00 8.794598847879351815e+05 7.734496889512082520e+11
6.190620452460072087e+00 8.730719901833384065e+05 7.622547000426953125e+11
6.204226146388558405e+00 8.661496035965535557e+05 7.502151358104669189e+11
6.217831840317044723e+00 8.582450915048692841e+05 7.365846370922014160e+11
6.231437534245531040e+00 8.500664914072522661e+05 7.226130398134360352e+11
6.245043228174017358e+00 8.440534306492038304e+05 7.124261937906903076e+11
6.258648922102503676e+00 8.395599799814489670e+05 7.048609599864510498e+11
6.272254616030989993e+00 8.351705839161280310e+05 6.975099042388062744e+11
6.285860309959476311e+00 8.309165149218901061e+05 6.904222547699395752e+11
6.299466003887962628e+00 8.256990890539996326e+05 6.817789856646048584e+11
6.313071697816448946e+00 8.201500237653373042e+05 6.726460614822833252e+11
6.326677391744935264e+00 8.151962551464710850e+05 6.645449344048304443e+11
6.340283085673421581e+00 8.093608548533832654e+05 6.550649933689993896e+11
6.353888779601907899e+00 8.015772015359858051e+05 6.425260100222624512e+11
6.367494473530394217e+00 7.938191028435402550e+05 6.301487680393231201e+11
6.381100167458879646e+00 7.862575269285497488e+05 6.182008986517991943e+11
6.394705861387365964e+00 7.775609189174565254e+05 6.046009826277593994e+11
6.408311555315852281e+00 7.690489039296896663e+05 5.914362166354570312e+11
6.421917249244338599e+00 7.616474662754766177e+05 5.801068628838532715e+11
6.435522943172824917e+00 7.560519790259808069e+05 5.716145949891021729e+11
6.449128637101311234e+00 7.505164969776895596e+05 5.632750122356623535e+11
6.462734331029797552e+00 7.431545943339791847e+05 5.522787510797011719e+11
6.476340024958283870e+00 7.362728579459819011e+05 5.420977213479440308e+11
6.489945718886770187e+00 7.303232578139288817e+05 5.333720609039504395e+11
6.503551412815256505e+00 7.243012351571028121e+05 5.246122792501047363e+11
6.517157106743742823e+00 7.182063607027403777e+05 5.158203765538748169e+11
6.530762800672229140e+00 7.124649192351258826e+05 5.076062611407144165e+11
6.544368494600715458e+00 7.071015926200326066e+05 4.999926622857865601e+11
6.557974188529201776e+00 7.026803647055008914e+05 4.937596949426557617e+11
6.571579882457688093e+00 6.991592077739186352e+05 4.888235978150535278e+11
6.585185576386174411e+00 6.952469197971714893e+05 4.833682794874545898e+11
6.598791270314660729e+00 6.892847242210492259e+05 4.751134310444879150e+11
6.612396964243147046e+00 6.822844867132407380e+05 4.655121208095503540e+11
6.626002658171633364e+00 6.765041207952452824e+05 4.576578254529478149e+11
6.639608352100119681e+00 6.720040291522761108e+05 4.515894151968931885e+11
6.653214046028605999e+00 6.687498964823052520e+05 4.472264240450939941e+11
6.666819739957092317e+00 6.641313543267453788e+05 4.410704557998770142e+11
6.680425433885578634e+00 6.586125652314822655e+05 4.337705110807934570e+11
6.694031127814064952e+00 6.541793473959114635e+05 4.279506185593406372e+11
6.707636821742551270e+00 6.508579956209772499e+05 4.236161304637560425e+11
6.721242515671037587e+00 6.489086329512090888e+05 4.210824139186069946e+11
6.734848209599523905e+00 6.477192106832361314e+05 4.195401758881144409e+11
6.748453903528010223e+00 6.470431488418334629e+05 4.186648364631550293e+11
6.762059597456496540e+00 6.465381660990713863e+05 4.180116002227504272e+11
6.775665291384982858e+00 6.462617489211612847e+05 4.176542481186381226e+11
6.789270985313469176e+00 6.448745670075276867e+05 4.158632071731463013e+11
6.802876679241955493e+00 6.421581992780602304e+05 4.123671529000408936e+11
6.816482373170441811e+00 6.403221703033642843e+05 4.100124817820106812e+11
6.830088067098928128e+00 6.387538670503656613e+05 4.080065026717962036e+11
6.843693761027414446e+00 6.375286365572020877e+05 4.064427624304850464e+11
6.857299454955900764e+00 6.372758750545609510e+05 4.061205409265563965e+11
6.870905148884387081e+00 6.378149719191408949e+05 4.068079384042144775e+11
6.884510842812873399e+00 6.393493017703975784e+05 4.087675296742949219e+11
6.898116536741359717e+00 6.405153127741928911e+05 4.102598658982221680e+11
6.911722230669846034e+00 6.421138457821795018e+05 4.123101909451806030e+11
6.925327924598332352e+00 6.463741662813220173e+05 4.177995628358741455e+11
6.938933618526818670e+00 6.514005025313990191e+05 4.243226146981591797e+11
6.952539312455304987e+00 6.550720444895934779e+05 4.291193834717759399e+11
6.966145006383791305e+00 6.583789396180870244e+05 4.334628281326366577e+11
6.979750700312277623e+00 6.621190775385365123e+05 4.384016728404825439e+11
6.993356394240763940e+00 6.662847532278816216e+05 4.439353723839390869e+11
7.006962088169250258e+00 6.710701156482083024e+05 4.503351001160996704e+11
7.020567782097736576e+00 6.752148721073995112e+05 4.559151235150119019e+11
7.034173476026222893e+00 6.781542739639644278e+05 4.598932192955917358e+11
7.047779169954709211e+00 6.819114990344545804e+05 4.650032925154169312e+11
7.061384863883195528e+00 6.870362131974190706e+05 4.720187582446494751e+11
7.074990557811681846e+00 6.925934385446677916e+05 4.796856711151265259e+11
7.088596251740168164e+00 6.977609712185387034e+05 4.868703729558383789e+11
7.102201945668654481e+00 7.021685329024372622e+05 4.930406485983611450e+11
7.115807639597140799e+00 7.067566994721718365e+05 4.995050322487977905e+11
7.129413333525627117e+00 7.121663106445174199e+05 5.071808540170233154e+11
7.143019027454113434e+00 7.186018037903382210e+05 5.163885524107277222e+11
7.156624721382599752e+00 7.265652881180722034e+05 5.278971178980972900e+11
7.170230415311086070e+00 7.343124175911634229e+05 5.392147266285791626e+11
7.183836109239572387e+00 7.418958534578728722e+05 5.504094573779855957e+11
7.197441803168058705e+00 7.499923930619724561e+05 5.624885896508242188e+11
7.211047497096545023e+00 7.583852520263065817e+05 5.751481904910045166e+11
7.224653191025031340e+00 7.662803076165515231e+05 5.871855098409168701e+11
7.238258884953517658e+00 7.731044845450279536e+05 5.976905440236334229e+11
7.251864578882003975e+00 7.803324120325159747e+05 6.089186732684842529e+11
7.265470272810490293e+00 7.864175917634859215e+05 6.184526286350808105e+11
7.279075966738976611e+00 7.909846138514508493e+05 6.256566593497287598e+11
7.292681660667462928e+00 7.957432531232237816e+05 6.332073248911309814e+11
7.306287354595949246e+00 8.015834867889822926e+05 6.425360862927825928e+11
7.319893048524435564e+00 8.079069087048661895e+05 6.527135731330529785e+11
7.333498742452921881e+00 8.131361836009732215e+05 6.611904530811556396e+11
7.347104436381408199e+00 8.176147729913349031e+05 6.684939170136721191e+11
7.360710130309894517e+00 8.218091677394092549e+05 6.753703081805405273e+11
7.374315824238380834e+00 8.252227263977682451e+05 6.809925481633658447e+11
7.387921518166867152e+00 8.271066325655274559e+05 6.841053816338864746e+11
7.401527212095353470e+00 8.288581116985306144e+05 6.870057693284538574e+11
7.415132906023839787e+00 8.323838293137454893e+05 6.928628393030145264e+11
7.428738599952326105e+00 8.360377739119959297e+05 6.989591594077255859e+11
7.442344293880812423e+00 8.434618145765485242e+05 7.114278326487639160e+11
7.455949987809298740e+00 8.521623632457824424e+05 7.261806933326368408e+11
7.469555681737783281e+00 8.561979116299356101e+05 7.330748638794630127e+11
7.483161375666269599e+00 8.600657765740643954e+05 7.397131400339484863e+11
7.496767069594755917e+00 8.640862660987467971e+05 7.466450752604742432e+11
7.510372763523242234e+00 8.654547159079776611e+05 7.490118652873582764e+11
7.523978457451728552e+00 8.648548340909023536e+05 7.479738840504022217e+11
7.537584151380214870e+00 8.639991998678388773e+05 7.464946173722657471e+11
7.551189845308701187e+00 8.655568237381674116e+05 7.491886151197049561e+11
7.564795539237187505e+00 8.666923618994319113e+05 7.511556501748157959e+11
7.578401233165673823e+00 8.673959455707505113e+05 7.523757263925764160e+11
7.592006927094160140e+00 8.728518340651823673e+05 7.618703242309526367e+11
7.605612621022646458e+00 8.787488907511244761e+05 7.721996129963316650e+11
7.619218314951132776e+00 8.815185296126179164e+05 7.770749180503919678e+11
7.632824008879619093e+00 8.852192271880063927e+05 7.836130801833312988e+11
7.646429702808105411e+00 8.914046177207684377e+05 7.946021924939093018e+11
7.660035396736591728e+00 8.939742871117047034e+05 7.991900260168806152e+11
7.673641090665078046e+00 8.963869570322287036e+05 8.035095767374986572e+11
7.687246784593564364e+00 9.017801532351592323e+05 8.132074447688272705e+11
7.700852478522050681e+00 9.045290668791336939e+05 8.181728328292363281e+11
7.714458172450536999e+00 9.064209235688885674e+05 8.215988906834769287e+11
7.728063866379023317e+00 9.088674996943253791e+05 8.260401320006145020e+11
7.741669560307509634e+00 9.138915954931137385e+05 8.351978483129489746e+11
7.755275254235995952e+00 9.182881719165863469e+05 8.432531666819060059e+11
7.768880948164482270e+00 9.192290340419879649e+05 8.449820170257662354e+11
7.782486642092968587e+00 9.190655458189101191e+05 8.446814775114111328e+11
7.796092336021454905e+00 9.190788359430495184e+05 8.447059066784309082e+11
7.809698029949940334e+00 9.214428234291023109e+05 8.490568768489958496e+11
7.823303723878426652e+00 9.240318649222988170e+05 8.538348873917814941e+11
7.836909417806912970e+00 9.273911161952124676e+05 8.600542823978021240e+11
7.850515111735399287e+00 9.307971839667982422e+05 8.663833976805216064e+11
7.864120805663885605e+00 9.326489276155461557e+05 8.698340221824282227e+11
7.877726499592371923e+00 9.354710305100585101e+05 8.751060489235507812e+11
7.891332193520858240e+00 9.391806799385680351e+05 8.820603495698709717e+11
7.904937887449344558e+00 9.422378484837434953e+05 8.878121631152739258e+11
7.918543581377830876e+00 9.459833123042470543e+05 8.948844271581146240e+11
7.932149275306317193e+00 9.523139030715861591e+05 9.069017699834383545e+11
7.945754969234803511e+00 9.584858223426436307e+05 9.186950716318537598e+11
7.959360663163289829e+00 9.618744875404424965e+05 9.252025297811888428e+11
7.972966357091776146e+00 9.651662576404693536e+05 9.315459048877088623e+11
7.986572051020262464e+00 9.700808510939169209e+05 9.410568576590982666e+11
8.000177744948748781e+00 9.783316104954631301e+05 9.571327400946466064e+11
8.013783438877235099e+00 9.849882945569895674e+05 9.702019404142868652e+11
8.027389132805721417e+00 9.867325818711998872e+05 9.736411881262042236e+11
8.040994826734207734e+00 9.927901460019035731e+05 9.856322739984809570e+11
8.054600520662694052e+00 1.000236364121478633e+06 1.000472784110955200e+12
8.068206214591180370e+00 1.004291419939574203e+06 1.008601256164246216e+12
8.081811908519666687e+00 1.007879954426684068e+06 1.015822002535134766e+12
8.095417602448153005e+00 1.010059496939349570e+06 1.020220187357371948e+12
8.109023296376639323e+00 1.010517082587951096e+06 1.021144774202063965e+12
8.122628990305125640e+00 1.006130230180742336e+06 1.012298040083553589e+12
8.136234684233611958e+00 1.001474226599919377e+06 1.002950626543906616e+12
8.149840378162098276e+00 9.996710478251209715e+05 9.993422038597752686e+11
8.163446072090584593e+00 9.960387730878426228e+05 9.920932374943348389e+11
8.177051766019070911e+00 9.926737511967899045e+05 9.854011763151063232e+11
8.190657459947557228e+00 9.922145968953622505e+05 9.844898062922261963e+11
8.204263153876043546e+00 9.954457566249090014e+05 9.909122543825375977e+11
8.217868847804529864e+00 1.000371637087261188e+06 1.000743412288646973e+12
8.231474541733016181e+00 1.005111095987030421e+06 1.010248315276249512e+12
8.245080235661502499e+00 1.006365748845799011e+06 1.012772020449965820e+12
8.258685929589988817e+00 1.003616489158952842e+06 1.007246057311742554e+12
8.272291623518475134e+00 1.003146819509946276e+06 1.006303541492920776e+12
8.285897317446961452e+00 1.005652982201994862e+06 1.011337920611765747e+12
8.299503011375447770e+00 1.006956469244085602e+06 1.013961330952515137e+12
8.313108705303934087e+00 1.008403974231478176e+06 1.016878575245839722e+12
8.326714399232420405e+00 1.011681599104683264e+06 1.023499657967009033e+12
8.340320093160906723e+00 1.015360737369235489e+06 1.030957426990997559e+12
8.353925787089393040e+00 1.019378603244068916e+06 1.039132736751828857e+12
8.367531481017879358e+00 1.024494194797801785e+06 1.049588355174396240e+12
8.381137174946365676e+00 1.028868017409143038e+06 1.058569397247420654e+12
8.394742868874851993e+00 1.029361372670386569e+06 1.059584835545862427e+12
8.408348562803338311e+00 1.028350350953937741e+06 1.057504444307086914e+12
8.421954256731824628e+00 1.029819079455345520e+06 1.060527336410255249e+12
8.435559950660310946e+00 1.031358381284586503e+06 1.063700110645962524e+12
8.449165644588797264e+00 1.032393931126890937e+06 1.065837229027635620e+12
8.462771338517283581e+00 1.034409351768292021e+06 1.070002707025698120e+12
8.476377032445769899e+00 1.037417851498066797e+06 1.076235798606864990e+12
8.489982726374256217e+00 1.040480568611913361e+06 1.082599813658970581e+12
8.503588420302742534e+00 1.042795040587955387e+06 1.087421496674835571e+12
8.517194114231228852e+00 1.044834361170035554e+06 1.091678842281596313e+12
8.530799808159715170e+00 1.047053672914218507e+06 1.096321393963155273e+12
8.544405502088201487e+00 1.048440672940328717e+06 1.099227844675569336e+12
8.558011196016687805e+00 1.049263057910586009e+06 1.100952964695873779e+12
8.571616889945174123e+00 1.051646271546214120e+06 1.105959880457053467e+12
8.585222583873660440e+00 1.054397445467210142e+06 1.111753973007778320e+12
8.598828277802146758e+00 1.057096708504134789e+06 1.117453451130275635e+12
8.612433971730633075e+00 1.061763726496755378e+06 1.127342210904276855e+12
8.626039665659119393e+00 1.065509684208502760e+06 1.135310887142103271e+12
8.639645359587605711e+00 1.067258529998088023e+06 1.139040769853679688e+12
8.653251053516092028e+00 1.070729312716813060e+06 1.146461261111018799e+12
8.666856747444578346e+00 1.075136458798039472e+06 1.155918405036788330e+12
8.680462441373064664e+00 1.078528418502753368e+06 1.163223549518050293e+12
8.694068135301550981e+00 1.081323722906685900e+06 1.169260993720775146e+12
8.707673829230037299e+00 1.084371794041462941e+06 1.175862187712700928e+12
8.721279523158523617e+00 1.085802216000831919e+06 1.178966452272317139e+12
8.734885217087009934e+00 1.085852285775426077e+06 1.179075186523717529e+12
8.748490911015496252e+00 1.087047520380113507e+06 1.181672311564553223e+12
8.762096604943982570e+00 1.088981136928444961e+06 1.185879916585968506e+12
8.775702298872468887e+00 1.090385027850949205e+06 1.188939508961515381e+12
8.789307992800955205e+00 1.091796213978339452e+06 1.192018972857436035e+12
8.802913686729441523e+00 1.093220010101041291e+06 1.195129990485320801e+12
8.816519380657927840e+00 1.094529235843532020e+06 1.197994248116226074e+12
8.830125074586414158e+00 1.097115151899126125e+06 1.203661656526642578e+12
8.843730768514900475e+00 1.100954130934013752e+06 1.212099998420669434e+12
8.857336462443386793e+00 1.104159768174614990e+06 1.219168793655419434e+12
8.870942156371873111e+00 1.106114822290777229e+06 1.223490000091357666e+12
8.884547850300359428e+00 1.106760212502477225e+06 1.224918167978528564e+12
8.898153544228845746e+00 1.107281618016499327e+06 1.226072581597236816e+12
8.911759238157332064e+00 1.109681302244711667e+06 1.231392592551519043e+12
8.925364932085818381e+00 1.114149719796748366e+06 1.241329598123172852e+12
8.938970626014304699e+00 1.120126072105903411e+06 1.254682417411399414e+12
8.952576319942791017e+00 1.125901569112611469e+06 1.267654343330240723e+12
8.966182013871277334e+00 1.131029783453463810e+06 1.279228371058789307e+12
8.979787707799763652e+00 1.135550733520583017e+06 1.289475468399134033e+12
8.993393401728249970e+00 1.137828472039457178e+06 1.294653631783645752e+12
9.006999095656736287e+00 1.142894762465355219e+06 1.306208438070740723e+12
9.020604789585222605e+00 1.150347084329722449e+06 1.323298414425893555e+12
9.034210483513708922e+00 1.157635607538763667e+06 1.340120199841642578e+12
9.047816177442195240e+00 1.165202648225658573e+06 1.357697211432087891e+12
9.061421871370681558e+00 1.169848857164295856e+06 1.368546348608609131e+12
9.075027565299167875e+00 1.171772786413531518e+06 1.373051462979331787e+12
9.088633259227654193e+00 1.175600347806992941e+06 1.382036177763922852e+12
9.102238953156140511e+00 1.180588157769216225e+06 1.393788398264911865e+12
9.115844647084626828e+00 1.183273722324262606e+06 1.400136701943116211e+12
9.129450341013113146e+00 1.185274036143379053e+06 1.404874540755616211e+12
9.143056034941599464e+00 1.187012936295862077e+06 1.408999710933724365e+12
9.156661728870085781e+00 1.189361781598593341e+06 1.414581447527380127e+12
9.170267422798570323e+00 1.192589084098532563e+06 1.422268723510976807e+12
9.183873116727056640e+00 1.197667740743222879e+06 1.434408017216975830e+12
9.197478810655542958e+00 1.203923074809696293e+06 1.449430770059233643e+12
9.211084504584029276e+00 1.208777692465381697e+06 1.461143509801932861e+12
9.224690198512515593e+00 1.212182735706091393e+06 1.469386984743903809e+12
9.238295892441001911e+00 1.215135690460093087e+06 1.476554746229927246e+12
9.251901586369488228e+00 1.217556848942090524e+06 1.482444680405792725e+12
9.265507280297974546e+00 1.220099071457725484e+06 1.488641744172003906e+12
9.279112974226460864e+00 1.222723009996445850e+06 1.495051559174768555e+12
9.292718668154947181e+00 1.224613043697801186e+06 1.499677106794792725e+12
9.306324362083433499e+00 1.225495724177176133e+06 1.501839769976541260e+12
9.319930056011919817e+00 1.226241151610682718e+06 1.503667361903493408e+12
9.333535749940406134e+00 1.229607247568065301e+06 1.511933983271913330e+12
9.347141443868892452e+00 1.233083987913029036e+06 1.520496121247499023e+12
9.360747137797378770e+00 1.236632854470395483e+06 1.529260816755598389e+12
9.374352831725865087e+00 1.241914939376096474e+06 1.542352716645533447e+12
9.387958525654351405e+00 1.246343507083768258e+06 1.553372137649867188e+12
9.401564219582837723e+00 1.250099294857083820e+06 1.562748247002178223e+12
9.415169913511324040e+00 1.251857056137402309e+06 1.567146089001003174e+12
9.428775607439810358e+00 1.251055217769300332e+06 1.565139157907791504e+12
9.442381301368296675e+00 1.249716518139063148e+06 1.561791375709623291e+12
9.455986995296782993e+00 1.249333780004259897e+06 1.560834893859732422e+12
9.469592689225269311e+00 1.248850685586081119e+06 1.559628034888824951e+12
9.483198383153755628e+00 1.249025023323419737e+06 1.560063508888069336e+12
9.496804077082241946e+00 1.250146048650571844e+06 1.562865142956637939e+12
9.510409771010728264e+00 1.251809612777282950e+06 1.567027306641611084e+12
9.524015464939214581e+00 1.255099535322603770e+06 1.575274843567015869e+12
9.537621158867700899e+00 1.257524800649181241e+06 1.581368624247762939e+12
9.551226852796187217e+00 1.258730085851514479e+06 1.584401429027760986e+12
9.564832546724673534e+00 1.260572634680749150e+06 1.589043367305965576e+12
9.578438240653159852e+00 1.262583333746700780e+06 1.594116674654932861e+12
9.592043934581646170e+00 1.264871421347536845e+06 1.599899712541738037e+12
9.605649628510132487e+00 1.269604308264754014e+06 1.611895099564424561e+12
9.619255322438618805e+00 1.276504327420323156e+06 1.629463297922811523e+12
9.632861016367105123e+00 1.283279819468778325e+06 1.646807095055820312e+12
9.646466710295591440e+00 1.289048674444749253e+06 1.661646485087765137e+12
9.660072404224077758e+00 1.293454143471474294e+06 1.673023621263525146e+12
9.673678098152564075e+00 1.297267239066533279e+06 1.682902289555305908e+12
9.687283792081050393e+00 1.300707403069127584e+06 1.691839748398833984e+12
9.700889486009536711e+00 1.303663285299063660e+06 1.699537961436747803e+12
9.714495179938023028e+00 1.306624146084558684e+06 1.707266659131202148e+12
9.728100873866509346e+00 1.308802695577871986e+06 1.712964495951903809e+12
9.741706567794995664e+00 1.310892612236267189e+06 1.718439440815624268e+12
9.755312261723481981e+00 1.314742427060812013e+06 1.728547649513754639e+12
9.768917955651968299e+00 1.319160528729970567e+06 1.740184500559135498e+12
9.782523649580454617e+00 1.322879586052320199e+06 1.750010399193958008e+12
9.796129343508940934e+00 1.326045315267107915e+06 1.758396178141843506e+12
9.809735037437427252e+00 1.329007858147443738e+06 1.766261887017656006e+12
9.823340731365913570e+00 1.331967501904663164e+06 1.774137426130148926e+12
9.836946425294399887e+00 1.334136019897061400e+06 1.779918919586772217e+12
9.850552119222886205e+00 1.336234526325589512e+06 1.785522709344572510e+12
9.864157813151372522e+00 1.338442047368279193e+06 1.791427114163390869e+12
9.877763507079858840e+00 1.341024063785459846e+06 1.798345539651669189e+12
9.891369201008345158e+00 1.343903865479299799e+06 1.806077599650203857e+12
9.904974894936831475e+00 1.345952235905299429e+06 1.811587421338474854e+12
9.918580588865317793e+00 1.348289708060367964e+06 1.817885136861512207e+12
9.932186282793804111e+00 1.351459826520366129e+06 1.826443662698458008e+12
9.945791976722288652e+00 1.353378153830965515e+06 1.831632427266912598e+12
9.959397670650774970e+00 1.354051058314248221e+06 1.833454268521935547e+12
9.973003364579261287e+00 1.354495004728297703e+06 1.834656717833911133e+12
9.986609058507747605e+00 1.355360083483377937e+06 1.837000955900069092e+12
1.000021475243623392e+01 1.357928629058879800e+06 1.843970161617728760e+12
1.001382044636472024e+01 1.360969804316770984e+06 1.852238808262029785e+12
1.002742614029320656e+01 1.364031796006993856e+06 1.860582740518065186e+12
1.004103183422169288e+01 1.368172860130253481e+06 1.871896975196998047e+12
1.005463752815017919e+01 1.371978826369975694e+06 1.882325900007535889e+12
1.006824322207866551e+01 1.375669932723916136e+06 1.892467763800624023e+12
1.008184891600715183e+01 1.379657471684271935e+06 1.903454739174237549e+12
1.009545460993563815e+01 1.382849399184938986e+06 1.912272460826146729e+12
1.010906030386412446e+01 1.384459538420661120e+06 1.916728213523949951e+12
1.012266599779261078e+01 1.385152241915482329e+06 1.918646733283486816e+12
1.013627169172109710e+01 1.386182151602962287e+06 1.921500957422617920e+12
1.014987738564958342e+01 1.387730670130188810e+06 1.925796412819982910e+12
1.016348307957806973e+01 1.390607399294432951e+06 1.933788938972426514e+12
1.017708877350655605e+01 1.393030748056913028e+06 1.940534665032002686e+12
1.019069446743504237e+01 1.392917349211065797e+06 1.940218741733182129e+12
1.020430016136352869e+01 1.391976140740454197e+06 1.937597576390688721e+12
1.021790585529201500e+01 1.391423121585730929e+06 1.936058303283379639e+12
1.023151154922050132e+01 1.391933330991024151e+06 1.937478397923768066e+12
1.024511724314898764e+01 1.394441456543181324e+06 1.944466975726269043e+12
1.025872293707747396e+01 1.397800735624047462e+06 1.953846896511128174e+12
1.027232863100596028e+01 1.401061719795981655e+06 1.962973942677673828e+12
1.028593432493444659e+01 1.403772332025863463e+06 1.970576760161331055e+12
1.029954001886293291e+01 1.405632309280602261e+06 1.975802188893518799e+12
1.031314571279141923e+01 1.407889249881912256e+06 1.982152139933053467e+12
1.032675140671990555e+01 1.411004495650111465e+06 1.990933686744825439e+12
1.034035710064839186e+01 1.414689780976178590e+06 2.001347176398428223e+12
1.035396279457687818e+01 1.416422868108428083e+06 2.006253741300505371e+12
1.036756848850536450e+01 1.416464808370312210e+06 2.006372553351545410e+12
1.038117418243385082e+01 1.418124582702544285e+06 2.011077332065265381e+12
1.039477987636233713e+01 1.419675217772094533e+06 2.015477723956244141e+12
1.040838557029082345e+01 1.420358405947764171e+06 2.017418001346473633e+12
1.042199126421930977e+01 1.422321895310123218e+06 2.022999573878581055e+12
1.043559695814779609e+01 1.427193612155784620e+06 2.036881606578276123e+12
1.044920265207628240e+01 1.430888281463502673e+06 2.047441274029575928e+12
1.046280834600476872e+01 1.431148849486355437e+06 2.048187029386118896e+12
1.047641403993325504e+01 1.431302894686925923e+06 2.048627976339173340e+12
1.049001973386174136e+01 1.432121517781293718e+06 2.050972041692196289e+12
1.050362542779022768e+01 1.433373957454637391e+06 2.054560901909168701e+12
1.051723112171871399e+01 1.435702475344397826e+06 2.061241597710031250e+12
